,Posting Date,Order No.,Item,Quantity,Department,Time,Direct Cost,Overhead Cost,Departement Code,Sales Order,DC/Time,OC/Time,DC/Quantity,OC/Quantity,Labor Costs,Total Cost
5159,7/13/2023,POR-11045099,Banquette,1.0,machine,0.33,15.0,9.25,PRODUCTION,SSO-12158884,45.45454545454545,28.030303030303028,15.0,9.25,0.33,24.25
5160,7/13/2023,POR-11045099,Banquette,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,250.0,370.0,10.0,620.0
5161,7/13/2023,POR-11045100,Banquette,1.0,machine,0.33,15.0,9.25,PRODUCTION,SSO-12158884,45.45454545454545,28.030303030303028,15.0,9.25,0.33,24.25
5162,7/13/2023,POR-11045100,Banquette,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,250.0,370.0,10.0,620.0
5163,7/13/2023,POR-11045101,Stand,4.0,machine,0.67,10.2,6.29,PRODUCTION,SSO-12158884,15.223880597014924,9.388059701492537,2.55,1.5725,0.1675,16.49
5164,7/13/2023,POR-11045101,Stand,4.0,Veneer,24.0,100.0,148.0,PRODUCTION,SSO-12158884,4.166666666666667,6.166666666666667,25.0,37.0,6.0,248.0
5166,7/13/2023,POR-11045103,Meeting Table,1.0,machine,0.25,4.8,2.96,PRODUCTION,SSO-12158884,19.2,11.84,4.8,2.96,0.25,7.76
5167,7/13/2023,POR-11045103,Meeting Table,1.0,Veneer,24.0,100.0,148.0,PRODUCTION,SSO-12158884,4.166666666666667,6.166666666666667,100.0,148.0,24.0,248.0
5169,7/13/2023,POR-11045104,Round Side Table,1.0,machine,5.75,34.8,21.46,PRODUCTION,SSO-12158884,6.052173913043478,3.7321739130434786,34.8,21.46,5.75,56.26
5170,7/13/2023,POR-11045104,Round Side Table,1.0,Veneer,3.0,75.0,111.0,PRODUCTION,SSO-12158884,25.0,37.0,75.0,111.0,3.0,186.0
5172,7/13/2023,POR-11045163,Console,2.0,machine,0.51,20.4,12.58,PRODUCTION,SSO-12158884,40.0,24.666666666666668,10.2,6.29,0.255,32.98
5173,7/13/2023,POR-11045163,Console,2.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12158884,25.0,37.0,25.0,37.0,1.0,124.0
5174,7/13/2023,POR-11045163,Console,2.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,625.0,925.0,25.0,3100.0
5175,7/13/2023,POR-11045170,Closet,7.5,machine,2.0,4.8,2.96,PRODUCTION,SSO-12158884,2.4,1.48,0.64,0.39466666666666667,0.26666666666666666,7.76
5176,7/13/2023,POR-11045170,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5177,7/13/2023,POR-11045170,Closet,7.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,3100.0
5178,7/13/2023,POR-11045171,Closet,7.5,machine,2.0,4.8,2.96,PRODUCTION,SSO-12158884,2.4,1.48,0.64,0.39466666666666667,0.26666666666666666,7.76
5179,7/13/2023,POR-11045171,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5180,7/13/2023,POR-11045171,Closet,7.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,3100.0
5181,7/13/2023,POR-11045174,Round Side Table,4.0,machine,7.42,20.4,12.58,PRODUCTION,SSO-12158884,2.7493261455525606,1.6954177897574125,5.1,3.145,1.855,32.98
5182,7/13/2023,POR-11045174,Round Side Table,4.0,Veneer,8.0,200.0,296.0,PRODUCTION,SSO-12158884,25.0,37.0,50.0,74.0,2.0,496.0
5183,7/13/2023,POR-11045174,Round Side Table,4.0,Assembly,48.0,1200.0,1776.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,2976.0
5184,7/13/2023,POR-11045184,Cabinet,1.0,machine,1.0,4.8,2.96,PRODUCTION,SSO-12158884,4.8,2.96,4.8,2.96,1.0,7.76
5185,7/13/2023,POR-11045184,Cabinet,1.0,Veneer,3.0,75.0,111.0,PRODUCTION,SSO-12158884,25.0,37.0,75.0,111.0,3.0,186.0
5186,7/13/2023,POR-11045184,Cabinet,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12158884,25.0,37.0,500.0,740.0,20.0,1240.0
5187,7/13/2023,POR-11045185,Arm chair,2.0,machine,1.17,25.2,15.54,PRODUCTION,SSO-12158884,21.53846153846154,13.282051282051283,12.6,7.77,0.585,40.739999999999995
5188,7/13/2023,POR-11045185,Arm chair,2.0,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12158884,25.0,37.0,50.0,74.0,2.0,248.0
5190,7/13/2023,POR-11045186,Mirror,3.0,machine,0.67,15.0,9.25,PRODUCTION,SSO-12158884,22.388059701492537,13.80597014925373,5.0,3.0833333333333335,0.22333333333333336,24.25
5191,7/13/2023,POR-11045186,Mirror,3.0,Assembly,36.0,900.0,1332.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,2232.0
5192,7/13/2023,POR-11045191,Closet,7.5,machine,2.33,4.8,2.96,PRODUCTION,SSO-12158884,2.060085836909871,1.2703862660944205,0.64,0.39466666666666667,0.3106666666666667,7.76
5193,7/13/2023,POR-11045191,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5194,7/13/2023,POR-11045191,Closet,7.5,Assembly,60.0,1500.0,2220.0,PRODUCTION,SSO-12158884,25.0,37.0,200.0,296.0,8.0,3720.0
5195,7/13/2023,POR-11045194,Closet,7.5,machine,2.09,10.2,6.29,PRODUCTION,SSO-12158884,4.880382775119617,3.009569377990431,1.3599999999999999,0.8386666666666667,0.2786666666666667,16.49
5196,7/13/2023,POR-11045194,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5197,7/13/2023,POR-11045194,Closet,7.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,3100.0
5198,7/13/2023,POR-11045197,Closet,7.5,machine,2.25,4.8,2.96,PRODUCTION,SSO-12158884,2.1333333333333333,1.3155555555555556,0.64,0.39466666666666667,0.3,7.76
5199,7/13/2023,POR-11045197,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5200,7/13/2023,POR-11045197,Closet,7.5,Assembly,60.0,1500.0,2220.0,PRODUCTION,SSO-12158884,25.0,37.0,200.0,296.0,8.0,3720.0
5201,7/13/2023,POR-11045202,Closet,7.5,machine,2.25,4.8,2.96,PRODUCTION,SSO-12158884,2.1333333333333333,1.3155555555555556,0.64,0.39466666666666667,0.3,7.76
5202,7/13/2023,POR-11045202,Closet,7.5,Veneer,5.0,125.0,185.0,PRODUCTION,SSO-12158884,25.0,37.0,16.666666666666668,24.666666666666668,0.6666666666666666,310.0
5203,7/13/2023,POR-11045202,Closet,7.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,3100.0
5204,7/13/2023,POR-11045205,Arm chair,2.0,machine,0.67,25.2,15.54,PRODUCTION,SSO-12158884,37.61194029850746,23.194029850746265,12.6,7.77,0.335,40.739999999999995
5205,7/13/2023,POR-11045205,Arm chair,2.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12158884,25.0,37.0,25.0,37.0,1.0,124.0
5206,7/13/2023,POR-11045205,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12158884,25.0,37.0,500.0,740.0,20.0,2480.0
5207,7/13/2023,POR-11045207,Closet,7.5,machine,2.09,10.2,6.29,PRODUCTION,SSO-12158884,4.880382775119617,3.009569377990431,1.3599999999999999,0.8386666666666667,0.2786666666666667,16.49
5208,7/13/2023,POR-11045207,Closet,7.5,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,3.3333333333333335,4.933333333333334,0.13333333333333333,62.0
5209,7/13/2023,POR-11045207,Closet,7.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,3100.0
5210,7/13/2023,POR-11045212,Closet,1.0,machine,2.42,4.8,2.96,PRODUCTION,SSO-12158884,1.9834710743801653,1.2231404958677685,4.8,2.96,2.42,7.76
5211,7/13/2023,POR-11045212,Closet,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,25.0,37.0,1.0,62.0
5213,7/13/2023,POR-11045218,Square Center Table,1.0,machine,0.25,4.8,2.96,PRODUCTION,SSO-12158884,19.2,11.84,4.8,2.96,0.25,7.76
5214,7/13/2023,POR-11045218,Square Center Table,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12158884,25.0,37.0,50.0,74.0,2.0,124.0
5215,7/13/2023,POR-11045218,Square Center Table,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5216,7/13/2023,POR-11045219,Mirror,1.0,machine,0.58,4.24,2.96,PRODUCTION,SSO-12158884,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
5217,7/13/2023,POR-11045219,Mirror,1.0,Assembly,20.0,250.0,370.0,PRODUCTION,SSO-12158884,12.5,18.5,250.0,370.0,20.0,620.0
5218,7/13/2023,POR-11045220,Dining Side Chair,1.0,machine,0.34,10.2,6.29,PRODUCTION,SSO-12158884,29.999999999999996,18.5,10.2,6.29,0.34,16.49
5219,7/13/2023,POR-11045220,Dining Side Chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5220,7/13/2023,POR-11045222,Mirror,1.0,machine,0.58,4.24,2.96,PRODUCTION,SSO-12158884,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
5221,7/13/2023,POR-11045222,Mirror,1.0,Assembly,20.0,250.0,370.0,PRODUCTION,SSO-12158884,12.5,18.5,250.0,370.0,20.0,620.0
5222,7/13/2023,POR-11045223,Dining Side Chair,1.0,machine,0.34,9.01,6.29,PRODUCTION,SSO-12158884,26.499999999999996,18.5,9.01,6.29,0.34,15.3
5223,7/13/2023,POR-11045223,Dining Side Chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5224,7/13/2023,POR-11045229,Console,1.0,machine,0.16,4.8,2.96,PRODUCTION,SSO-12158884,30.0,18.5,4.8,2.96,0.16,7.76
5225,7/13/2023,POR-11045229,Console,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,25.0,37.0,1.0,62.0
5227,7/13/2023,POR-11045230,Sofa,1.0,machine,0.59,25.2,15.54,PRODUCTION,SSO-12158884,42.71186440677966,26.338983050847457,25.2,15.54,0.59,40.739999999999995
5228,7/13/2023,POR-11045230,Sofa,1.0,Assembly,25.0,625.0,925.0,PRODUCTION,SSO-12158884,25.0,37.0,625.0,925.0,25.0,1550.0
5229,7/13/2023,POR-11045279,Mirror,1.0,machine,0.58,4.24,2.96,PRODUCTION,SOJ-12003889,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
5230,7/13/2023,POR-11045279,Mirror,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SOJ-12003889,25.0,37.0,25.0,37.0,1.0,62.0
5231,7/13/2023,POR-11045279,Mirror,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SOJ-12003889,25.0,37.0,250.0,370.0,10.0,620.0
5232,7/13/2023,POR-11045287,Arm chair,2.0,machine,0.67,25.2,15.54,PRODUCTION,SSO-12157123,37.61194029850746,23.194029850746265,12.6,7.77,0.335,40.739999999999995
5233,7/13/2023,POR-11045287,Arm chair,2.0,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12157123,25.0,37.0,50.0,74.0,2.0,248.0
5234,7/13/2023,POR-11045287,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12157123,25.0,37.0,500.0,740.0,20.0,2480.0
5235,7/13/2023,POR-11045302,Mirror,1.0,machine,0.58,4.24,2.96,PRODUCTION,SOJ-12003889,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
5236,7/13/2023,POR-11045302,Mirror,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SOJ-12003889,25.0,37.0,25.0,37.0,1.0,62.0
5237,7/13/2023,POR-11045302,Mirror,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SOJ-12003889,25.0,37.0,250.0,370.0,10.0,620.0
5240,7/17/2023,POR-11044992,Arm chair,2.0,machine,0.66,34.8,21.46,PRODUCTION,SOJ-12003892,52.72727272727272,32.515151515151516,17.4,10.73,0.33,56.26
5241,7/17/2023,POR-11044992,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SOJ-12003892,25.0,37.0,500.0,740.0,20.0,2480.0
5242,7/17/2023,POR-11045018,Round Side Table,2.0,machine,0.33,4.24,2.96,PRODUCTION,SSO-12158884,12.848484848484848,8.969696969696969,2.12,1.48,0.165,7.2
5243,7/17/2023,POR-11045018,Round Side Table,2.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,12.5,18.5,0.5,62.0
5244,7/17/2023,POR-11045018,Round Side Table,2.0,Assembly,5.0,125.0,185.0,PRODUCTION,SSO-12158884,25.0,37.0,62.5,92.5,2.5,310.0
5245,7/17/2023,POR-11045021,Banquette,1.0,machine,0.25,10.2,6.29,PRODUCTION,SSO-12158884,40.8,25.16,10.2,6.29,0.25,16.49
5246,7/17/2023,POR-11045021,Banquette,1.0,Assembly,12.0,300.0,444.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,744.0
5247,7/17/2023,POR-11045024,Banquette,1.0,machine,0.25,10.2,6.29,PRODUCTION,SSO-12158884,40.8,25.16,10.2,6.29,0.25,16.49
5248,7/17/2023,POR-11045024,Banquette,1.0,Assembly,12.0,300.0,444.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,744.0
5249,7/17/2023,POR-11045027,Banquette,1.0,machine,0.25,10.2,6.29,PRODUCTION,SSO-12158884,40.8,25.16,10.2,6.29,0.25,16.49
5250,7/17/2023,POR-11045027,Banquette,1.0,Assembly,12.0,300.0,444.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,744.0
5251,7/17/2023,POR-11045068,TV unit,1.0,machine,3.33,15.0,9.25,PRODUCTION,SSO-12158884,4.504504504504505,2.7777777777777777,15.0,9.25,3.33,24.25
5252,7/17/2023,POR-11045068,TV unit,1.0,Veneer,6.0,150.0,222.0,PRODUCTION,SSO-12158884,25.0,37.0,150.0,222.0,6.0,372.0
5254,7/17/2023,POR-11045069,TV unit,1.0,machine,3.33,15.0,9.25,PRODUCTION,SSO-12158884,4.504504504504505,2.7777777777777777,15.0,9.25,3.33,24.25
5255,7/17/2023,POR-11045069,TV unit,1.0,Veneer,6.0,150.0,222.0,PRODUCTION,SSO-12158884,25.0,37.0,150.0,222.0,6.0,372.0
5257,7/17/2023,POR-11045070,TV unit,1.0,machine,3.33,15.0,9.25,PRODUCTION,SSO-12158884,4.504504504504505,2.7777777777777777,15.0,9.25,3.33,24.25
5258,7/17/2023,POR-11045070,TV unit,1.0,Veneer,6.0,150.0,222.0,PRODUCTION,SSO-12158884,25.0,37.0,150.0,222.0,6.0,372.0
5260,7/17/2023,POR-11045075,Square Center Table,1.0,machine,0.34,10.2,6.29,PRODUCTION,SSO-12158884,29.999999999999996,18.5,10.2,6.29,0.34,16.49
5261,7/17/2023,POR-11045075,Square Center Table,1.0,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12158884,25.0,37.0,100.0,148.0,4.0,248.0
5263,7/17/2023,POR-11045084,Square Side Table,2.0,Assembly,50.0,500.0,740.0,PRODUCTION,SSO-12158884,10.0,14.8,250.0,370.0,25.0,1240.0
5264,7/17/2023,POR-11045084,Square Side Table,2.0,Veneer,6.0,150.0,222.0,PRODUCTION,SSO-12158884,25.0,37.0,75.0,111.0,3.0,372.0
5265,7/17/2023,POR-11045084,Square Side Table,2.0,machine,0.16,4.24,2.96,PRODUCTION,SSO-12158884,26.5,18.5,2.12,1.48,0.08,7.2
5266,7/17/2023,POR-11045091,Dining Side Chair,1.0,machine,0.25,15.0,9.25,PRODUCTION,SSO-12158884,60.0,37.0,15.0,9.25,0.25,24.25
5267,7/17/2023,POR-11045091,Dining Side Chair,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,250.0,370.0,10.0,620.0
5268,7/17/2023,POR-11045092,Dining Side Chair,1.0,machine,0.25,15.0,9.25,PRODUCTION,SSO-12158884,60.0,37.0,15.0,9.25,0.25,24.25
5269,7/17/2023,POR-11045092,Dining Side Chair,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,250.0,370.0,10.0,620.0
5270,7/17/2023,POR-11045093,Dining Side Chair,1.0,machine,0.25,15.0,9.25,PRODUCTION,SSO-12158884,60.0,37.0,15.0,9.25,0.25,24.25
5271,7/17/2023,POR-11045093,Dining Side Chair,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,250.0,370.0,10.0,620.0
5272,7/17/2023,POR-11045094,Arm chair,2.0,machine,4.42,25.2,15.54,PRODUCTION,SSO-12158884,5.701357466063349,3.515837104072398,12.6,7.77,2.21,40.739999999999995
5273,7/17/2023,POR-11045094,Arm chair,2.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12158884,25.0,37.0,625.0,925.0,25.0,3100.0
5274,7/17/2023,POR-11045165,Round side table,2.0,machine,2.25,10.2,6.29,PRODUCTION,SSO-12158884,4.533333333333333,2.7955555555555556,5.1,3.145,1.125,16.49
5275,7/17/2023,POR-11045165,Round side table,2.0,Assembly,24.0,600.0,888.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,1488.0
5276,7/17/2023,POR-11045176,Banquette,1.0,machine,0.25,10.2,6.29,PRODUCTION,SSO-12158884,40.8,25.16,10.2,6.29,0.25,16.49
5277,7/17/2023,POR-11045176,Banquette,1.0,Assembly,12.0,300.0,444.0,PRODUCTION,SSO-12158884,25.0,37.0,300.0,444.0,12.0,744.0
5278,7/17/2023,POR-11045198,Arm chair,1.0,machine,0.33,15.0,9.25,PRODUCTION,SSO-12158884,45.45454545454545,28.030303030303028,15.0,9.25,0.33,24.25
5279,7/17/2023,POR-11045198,Arm chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5280,7/17/2023,POR-11045203,Arm chair,1.0,machine,0.33,15.0,9.25,PRODUCTION,SSO-12158884,45.45454545454545,28.030303030303028,15.0,9.25,0.33,24.25
5281,7/17/2023,POR-11045203,Arm chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5282,7/17/2023,POR-11045208,Arm chair,1.0,machine,0.33,15.0,9.25,PRODUCTION,SSO-12158884,45.45454545454545,28.030303030303028,15.0,9.25,0.33,24.25
5283,7/17/2023,POR-11045208,Arm chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,375.0,555.0,15.0,930.0
5284,7/17/2023,POR-11045213,Sofa,1.0,machine,0.59,25.2,15.54,PRODUCTION,PROD-CARPENTRY-0001,42.71186440677966,26.338983050847457,25.2,15.54,0.59,40.739999999999995
5285,7/17/2023,POR-11045213,Sofa,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,375.0,555.0,15.0,930.0
5286,7/17/2023,POR-11045235,Arm chair,6.0,machine,1.25,75.0,46.25,PRODUCTION,SSO-12158884,60.0,37.0,12.5,7.708333333333333,0.20833333333333334,121.25
5287,7/17/2023,POR-11045235,Arm chair,6.0,Assembly,150.0,3750.0,5550.0,PRODUCTION,SSO-12158884,25.0,37.0,625.0,925.0,25.0,9300.0
5288,7/17/2023,POR-11045237,Stand,2.0,machine,0.25,13.25,9.25,PRODUCTION,SSO-12158884,53.0,37.0,6.625,4.625,0.125,22.5
5289,7/17/2023,POR-11045237,Stand,2.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,187.5,277.5,7.5,930.0
5290,7/17/2023,POR-11045277,Arm chair,1.0,machine,0.34,20.4,12.58,PRODUCTION,SOJ-12003889,59.99999999999999,37.0,20.4,12.58,0.34,32.98
5291,7/17/2023,POR-11045277,Arm chair,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SOJ-12003889,25.0,37.0,375.0,555.0,15.0,930.0
5292,7/17/2023,POR-11045285,Banquette,1.0,machine,0.16,4.8,2.96,PRODUCTION,SSO-12156633,30.0,18.5,4.8,2.96,0.16,7.76
5293,7/17/2023,POR-11045285,Banquette,1.0,Assembly,6.0,150.0,222.0,PRODUCTION,SSO-12156633,25.0,37.0,150.0,222.0,6.0,372.0
5294,7/20/2023,POR-11043142,Columns,2.0,machine,8.16,4.8,2.96,PRODUCTION,SSO-12142835,0.5882352941176471,0.3627450980392157,2.4,1.48,4.08,7.76
5295,7/20/2023,POR-11043142,Columns,2.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12142835,25.0,37.0,12.5,18.5,0.5,62.0
5296,7/20/2023,POR-11043142,Columns,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12142835,25.0,37.0,375.0,555.0,15.0,1860.0
5297,7/20/2023,POR-11043144,Columns,4.0,machine,16.34,10.2,6.29,PRODUCTION,SSO-12142835,0.624235006119951,0.3849449204406365,2.55,1.5725,4.085,16.49
5298,7/20/2023,POR-11043144,Columns,4.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12142835,25.0,37.0,12.5,18.5,0.5,124.0
5299,7/20/2023,POR-11043144,Columns,4.0,Assembly,60.0,1500.0,2220.0,PRODUCTION,SSO-12142835,25.0,37.0,375.0,555.0,15.0,3720.0
5300,7/20/2023,POR-11044530,Skirting,19.1,machine,1.67,30.0,18.5,PRODUCTION,SSO-12151143,17.964071856287426,11.077844311377246,1.5706806282722512,0.9685863874345549,0.08743455497382198,48.5
5301,7/20/2023,POR-11044530,Skirting,19.1,Veneer,8.0,200.0,296.0,PRODUCTION,SSO-12151143,25.0,37.0,10.471204188481675,15.497382198952879,0.41884816753926696,496.0
5302,7/20/2023,POR-11044530,Skirting,19.1,Assembly,45.0,1125.0,1665.0,PRODUCTION,SSO-12151143,25.0,37.0,58.90052356020942,87.17277486910994,2.3560209424083767,2790.0
5303,7/20/2023,POR-11044546,Cornice,26.5,machine,1.0,30.0,18.5,PRODUCTION,SSO-12151143,30.0,18.5,1.1320754716981132,0.6981132075471698,0.03773584905660377,48.5
5304,7/20/2023,POR-11044546,Cornice,26.5,Veneer,6.0,150.0,222.0,PRODUCTION,SSO-12151143,25.0,37.0,5.660377358490566,8.377358490566039,0.22641509433962265,372.0
5305,7/20/2023,POR-11044546,Cornice,26.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,47.16981132075472,69.81132075471699,1.8867924528301887,3100.0
5306,7/20/2023,POR-11044551,Cornice,61.0,machine,1.59,45.0,27.75,PRODUCTION,SSO-12151143,28.30188679245283,17.452830188679243,0.7377049180327869,0.45491803278688525,0.026065573770491804,72.75
5307,7/20/2023,POR-11044551,Cornice,61.0,Veneer,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,4.098360655737705,6.065573770491803,0.16393442622950818,620.0
5308,7/20/2023,POR-11044551,Cornice,61.0,Assembly,95.0,2375.0,3515.0,PRODUCTION,SSO-12151143,25.0,37.0,38.9344262295082,57.622950819672134,1.5573770491803278,5890.0
5309,7/20/2023,POR-11044965,Cladding ,57.43,machine,6.0,120.0,74.0,PRODUCTION,SSO-12143671,20.0,12.333333333333334,2.0895002611875326,1.2885251610656452,0.10447501305937663,194.0
5310,7/20/2023,POR-11044965,Cladding ,57.43,Assembly,200.0,5000.0,7400.0,PRODUCTION,SSO-12143671,25.0,37.0,87.06251088281387,128.8525161065645,3.4825004353125544,12400.0
5311,7/20/2023,POR-11045007,Night stand,2.0,machine,0.75,4.8,2.96,PRODUCTION,SSO-12158884,6.3999999999999995,3.9466666666666668,2.4,1.48,0.375,7.76
5312,7/20/2023,POR-11045007,Night stand,2.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12158884,25.0,37.0,25.0,37.0,1.0,124.0
5314,7/20/2023,POR-11045008,Banquette,1.0,machine,0.5,15.0,9.25,PRODUCTION,SSO-12158884,30.0,18.5,15.0,9.25,0.5,24.25
5315,7/20/2023,POR-11045008,Banquette,1.0,Veneer,3.0,75.0,111.0,PRODUCTION,SSO-12158884,25.0,37.0,75.0,111.0,3.0,186.0
5316,7/20/2023,POR-11045008,Banquette,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12158884,25.0,37.0,500.0,740.0,20.0,1240.0
5317,7/20/2023,POR-11045014,Mirror,6.0,machine,9.25,13.25,9.25,PRODUCTION,SSO-12158884,1.4324324324324325,1.0,2.2083333333333335,1.5416666666666667,1.5416666666666667,22.5
5318,7/20/2023,POR-11045014,Mirror,6.0,Assembly,48.0,1200.0,1776.0,PRODUCTION,SSO-12158884,25.0,37.0,200.0,296.0,8.0,2976.0
5319,7/20/2023,POR-11045015,Rectangular Side Table,11.0,machine,0.67,9.01,6.29,PRODUCTION,SSO-12158884,13.44776119402985,9.388059701492537,0.8190909090909091,0.5718181818181818,0.06090909090909091,15.3
5320,7/20/2023,POR-11045015,Rectangular Side Table,11.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,2.272727272727273,3.3636363636363638,0.09090909090909091,62.0
5321,7/20/2023,POR-11045015,Rectangular Side Table,11.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,22.727272727272727,33.63636363636363,0.9090909090909091,620.0
5322,7/20/2023,POR-11045016,Square Center Table,2.0,machine,0.25,4.8,2.96,PRODUCTION,SSO-12158884,19.2,11.84,2.4,1.48,0.125,7.76
5323,7/20/2023,POR-11045016,Square Center Table,2.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12158884,25.0,37.0,12.5,18.5,0.5,62.0
5324,7/20/2023,POR-11045016,Square Center Table,2.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12158884,25.0,37.0,187.5,277.5,7.5,930.0
5325,7/20/2023,POR-11045017,Square Side Table,2.0,machine,0.16,4.8,2.96,PRODUCTION,SSO-12158884,30.0,18.5,2.4,1.48,0.08,7.76
5326,7/20/2023,POR-11045017,Square Side Table,2.0,Veneer,0.5,12.5,18.5,PRODUCTION,SSO-12158884,25.0,37.0,6.25,9.25,0.25,31.0
5327,7/20/2023,POR-11045017,Square Side Table,2.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12158884,25.0,37.0,125.0,185.0,5.0,620.0
